cod_municipio,municipio,uf,regiao,populacao
3508504,CAÇAPAVA,SP,Sudeste,95018
3508603,CACHOEIRA PAULISTA,SP,Sudeste,33581
3508702,CACONDE,SP,Sudeste,19009
3508801,CAFELÂNDIA,SP,Sudeste,17843
3508900,CAIABU,SP,Sudeste,4193
3509007,CAIEIRAS,SP,Sudeste,102775
3509106,CAIUÁ,SP,Sudeste,5946
3509205,CAJAMAR,SP,Sudeste,77934
3509254,CAJATI,SP,Sudeste,28494
3509304,CAJOBI,SP,Sudeste,10596
3509403,CAJURU,SP,Sudeste,26393
3509452,CAMPINA DO MONTE ALEGRE,SP,Sudeste,6057
3509502,CAMPINAS,SP,Sudeste,1213792
3509601,CAMPO LIMPO PAULISTA,SP,Sudeste,85541
3509700,CAMPOS DO JORDÃO,SP,Sudeste,52405
3509809,CAMPOS NOVOS PAULISTA,SP,Sudeste,4997
3509908,CANANÉIA,SP,Sudeste,12541
3509957,CANAS,SP,Sudeste,5204
3510005,CÂNDIDO MOTA,SP,Sudeste,31346
3510104,CÂNDIDO RODRIGUES,SP,Sudeste,2799
3510153,CANITAR,SP,Sudeste,5292
3510203,CAPÃO BONITO,SP,Sudeste,47118
3510302,CAPELA DO ALTO,SP,Sudeste,20985
3510401,CAPIVARI,SP,Sudeste,56379
3510500,CARAGUATATUBA,SP,Sudeste,123389
3510609,CARAPICUÍBA,SP,Sudeste,403183
3510708,CARDOSO,SP,Sudeste,12349
3510807,CASA BRANCA,SP,Sudeste,30520
3510906,CÁSSIA DOS COQUEIROS,SP,Sudeste,2505
3511003,CASTILHO,SP,Sudeste,21267
3511102,CATANDUVA,SP,Sudeste,122497
3511201,CATIGUÁ,SP,Sudeste,7855
3511300,CEDRAL,SP,Sudeste,9346
3511409,CERQUEIRA CÉSAR,SP,Sudeste,20191
3511508,CERQUILHO,SP,Sudeste,49802
3511607,CESÁRIO LANGE,SP,Sudeste,18375
3511706,CHARQUEADA,SP,Sudeste,17367
3511904,CLEMENTINA,SP,Sudeste,8757
3512001,COLINA,SP,Sudeste,18535
3512100,COLÔMBIA,SP,Sudeste,6216
3512209,CONCHAL,SP,Sudeste,28273
3512308,CONCHAS,SP,Sudeste,18019
3512407,CORDEIRÓPOLIS,SP,Sudeste,24826
3512506,COROADOS,SP,Sudeste,6129
3512605,CORONEL MACEDO,SP,Sudeste,4635
3512704,CORUMBATAÍ,SP,Sudeste,4064
3512803,COSMÓPOLIS,SP,Sudeste,73474
3512902,COSMORAMA,SP,Sudeste,7298
3513009,COTIA,SP,Sudeste,253608
3513108,CRAVINHOS,SP,Sudeste,35579
3513207,CRISTAIS PAULISTA,SP,Sudeste,8718
3513306,CRUZÁLIA,SP,Sudeste,2046
3513405,CRUZEIRO,SP,Sudeste,82571
3513504,CUBATÃO,SP,Sudeste,131626
3513603,CUNHA,SP,Sudeste,21459
3513702,DESCALVADO,SP,Sudeste,33910
3513801,DIADEMA,SP,Sudeste,426757
3513850,DIRCE REIS,SP,Sudeste,1799
3513900,DIVINOLÂNDIA,SP,Sudeste,11086
3514007,DOBRADA,SP,Sudeste,9010
3514106,DOIS CÓRREGOS,SP,Sudeste,27512
3514205,DOLCINÓPOLIS,SP,Sudeste,2112
3514304,DOURADO,SP,Sudeste,8878
3514403,DRACENA,SP,Sudeste,47043
3514502,DUARTINA,SP,Sudeste,12433
3514601,DUMONT,SP,Sudeste,10023
3514700,ECHAPORÃ,SP,Sudeste,6064
3514809,ELDORADO,SP,Sudeste,15544
3514908,ELIAS FAUSTO,SP,Sudeste,17936
3514924,ELISIÁRIO,SP,Sudeste,3697
3514957,EMBAÚBA,SP,Sudeste,2449
3515004,EMBU DAS ARTES,SP,Sudeste,276535
3515103,EMBU-GUAÇU,SP,Sudeste,69901
3515129,EMILIANÓPOLIS,SP,Sudeste,3227
3515152,ENGENHEIRO COELHO,SP,Sudeste,21249
3515186,ESPÍRITO SANTO DO PINHAL,SP,Sudeste,44471
3515194,ESPÍRITO SANTO DO TURVO,SP,Sudeste,4878
3515202,ESTRELA D'OESTE,SP,Sudeste,8419
3515301,ESTRELA DO NORTE,SP,Sudeste,2770
3515350,EUCLIDES DA CUNHA PAULISTA,SP,Sudeste,9325
3515400,FARTURA,SP,Sudeste,16070
3515509,FERNANDÓPOLIS,SP,Sudeste,69402
3515608,FERNANDO PRESTES,SP,Sudeste,5794
3515657,FERNÃO,SP,Sudeste,1727
3515707,FERRAZ DE VASCONCELOS,SP,Sudeste,196500
3515806,FLORA RICA,SP,Sudeste,1430
3515905,FLOREAL,SP,Sudeste,2900
3516002,FLÓRIDA PAULISTA,SP,Sudeste,14790
3516101,FLORÍNEA,SP,Sudeste,2653
3516200,FRANCA,SP,Sudeste,355901
3516309,FRANCISCO MORATO,SP,Sudeste,177633
3516408,FRANCO DA ROCHA,SP,Sudeste,156492
3516507,GABRIEL MONTEIRO,SP,Sudeste,2776
3516606,GÁLIA,SP,Sudeste,6482
3516705,GARÇA,SP,Sudeste,44409
3516804,GASTÃO VIDIGAL,SP,Sudeste,4860
3516853,GAVIÃO PEIXOTO,SP,Sudeste,4815
3516903,GENERAL SALGADO,SP,Sudeste,10862
3517000,GETULINA,SP,Sudeste,11447
3517109,GLICÉRIO,SP,Sudeste,4829
3517208,GUAIÇARA,SP,Sudeste,12294
3517307,GUAIMBÊ,SP,Sudeste,5785
3517406,GUAÍRA,SP,Sudeste,41040
3517505,GUAPIAÇU,SP,Sudeste,21775
3517604,GUAPIARA,SP,Sudeste,17025
3517703,GUARÁ,SP,Sudeste,21308
3517802,GUARAÇAÍ,SP,Sudeste,8290
3517901,GUARACI,SP,Sudeste,11287
3518008,GUARANI D'OESTE,SP,Sudeste,1998
3518107,GUARANTÃ,SP,Sudeste,6675
3518206,GUARARAPES,SP,Sudeste,33100
3518305,GUARAREMA,SP,Sudeste,30136
3518404,GUARATINGUETÁ,SP,Sudeste,122505
3518503,GUAREÍ,SP,Sudeste,18887
3518602,GUARIBA,SP,Sudeste,40487
3518701,GUARUJÁ,SP,Sudeste,322750
3518800,GUARULHOS,SP,Sudeste,1392121
3518859,GUATAPARÁ,SP,Sudeste,7709
3518909,GUZOLÂNDIA,SP,Sudeste,5307
3519006,HERCULÂNDIA,SP,Sudeste,9588
3519055,HOLAMBRA,SP,Sudeste,15272
3519071,HORTOLÂNDIA,SP,Sudeste,234259
3519105,IACANGA,SP,Sudeste,11858
3519204,IACRI,SP,Sudeste,6295
3519253,IARAS,SP,Sudeste,9517
3519303,IBATÉ,SP,Sudeste,35472
3519402,IBIRÁ,SP,Sudeste,12518
3519501,IBIRAREMA,SP,Sudeste,7841
3519600,IBITINGA,SP,Sudeste,60600
3519709,IBIÚNA,SP,Sudeste,79479
3519808,ICÉM,SP,Sudeste,8304
3519907,IEPÊ,SP,Sudeste,8194
3520004,IGARAÇU DO TIETÊ,SP,Sudeste,24749
3520103,IGARAPAVA,SP,Sudeste,30614
3520202,IGARATÁ,SP,Sudeste,9583
3520301,IGUAPE,SP,Sudeste,30989
3520400,ILHABELA,SP,Sudeste,35591
3520426,ILHA COMPRIDA,SP,Sudeste,11362
3520442,ILHA SOLTEIRA,SP,Sudeste,26788
3520509,INDAIATUBA,SP,Sudeste,256223
3520608,INDIANA,SP,Sudeste,4879
3520707,INDIAPORÃ,SP,Sudeste,3886
3520806,INÚBIA PAULISTA,SP,Sudeste,4019
3520905,IPAUSSU,SP,Sudeste,15069
3521002,IPERÓ,SP,Sudeste,37964
3521101,IPEÚNA,SP,Sudeste,7687
3521150,IPIGUÁ,SP,Sudeste,5476
3521200,IPORANGA,SP,Sudeste,4199
3521309,IPUÃ,SP,Sudeste,16604
3521408,IRACEMÁPOLIS,SP,Sudeste,24614
3521507,IRAPUÃ,SP,Sudeste,8048
3521606,IRAPURU,SP,Sudeste,8325
3521705,ITABERÁ,SP,Sudeste,17480
3521804,ITAÍ,SP,Sudeste,27382
3521903,ITAJOBI,SP,Sudeste,15297
3522000,ITAJU,SP,Sudeste,3887
3522109,ITANHAÉM,SP,Sudeste,103102
3522158,ITAOCA,SP,Sudeste,3330
3522208,ITAPECERICA DA SERRA,SP,Sudeste,177662
3522307,ITAPETININGA,SP,Sudeste,165526
3522406,ITAPEVA,SP,Sudeste,94804
3522505,ITAPEVI,SP,Sudeste,240961
3522604,ITAPIRA,SP,Sudeste,75234
3522653,ITAPIRAPUÃ PAULISTA,SP,Sudeste,4268
3522703,ITÁPOLIS,SP,Sudeste,43331
3522802,ITAPORANGA,SP,Sudeste,15173
3522901,ITAPUÍ,SP,Sudeste,14147
3523008,ITAPURA,SP,Sudeste,4951
3523107,ITAQUAQUECETUBA,SP,Sudeste,375011
3523206,ITARARÉ,SP,Sudeste,50642
3523305,ITARIRI,SP,Sudeste,17598
3523404,ITATIBA,SP,Sudeste,122581
3523503,ITATINGA,SP,Sudeste,20921
3523602,ITIRAPINA,SP,Sudeste,18387
3523701,ITIRAPUÃ,SP,Sudeste,6543
3523800,ITOBI,SP,Sudeste,7852
3523909,ITU,SP,Sudeste,175568
3524006,ITUPEVA,SP,Sudeste,62813
3524105,ITUVERAVA,SP,Sudeste,42045
3524204,JABORANDI,SP,Sudeste,6946
3524303,JABOTICABAL,SP,Sudeste,77652
3524402,JACAREÍ,SP,Sudeste,235416
3524501,JACI,SP,Sudeste,7196
3524600,JACUPIRANGA,SP,Sudeste,17889
3524709,JAGUARIÚNA,SP,Sudeste,58722
3524808,JALES,SP,Sudeste,49201
3524907,JAMBEIRO,SP,Sudeste,6717
3525003,JANDIRA,SP,Sudeste,126356
3525102,JARDINÓPOLIS,SP,Sudeste,44970
3525201,JARINU,SP,Sudeste,30617
3525300,JAÚ,SP,Sudeste,151881
3525409,JERIQUARA,SP,Sudeste,3151
3525508,JOANÓPOLIS,SP,Sudeste,13338
3525607,JOÃO RAMALHO,SP,Sudeste,4551
3525706,JOSÉ BONIFÁCIO,SP,Sudeste,37366
3525805,JÚLIO MESQUITA,SP,Sudeste,4800
3525854,JUMIRIM,SP,Sudeste,3418
3525904,JUNDIAÍ,SP,Sudeste,423006
3526001,JUNQUEIRÓPOLIS,SP,Sudeste,20831
3526100,JUQUIÁ,SP,Sudeste,18718
3526209,JUQUITIBA,SP,Sudeste,31646
3526308,LAGOINHA,SP,Sudeste,4889
3526407,LARANJAL PAULISTA,SP,Sudeste,28785
3526506,LAVÍNIA,SP,Sudeste,12285
3526605,LAVRINHAS,SP,Sudeste,7311
3526704,LEME,SP,Sudeste,104346
3526803,LENÇÓIS PAULISTA,SP,Sudeste,68990
3526902,LIMEIRA,SP,Sudeste,308482
3527009,LINDÓIA,SP,Sudeste,8092
3527108,LINS,SP,Sudeste,78503
3527207,LORENA,SP,Sudeste,89125
3527256,LOURDES,SP,Sudeste,2300
3527306,LOUVEIRA,SP,Sudeste,49993
3527405,LUCÉLIA,SP,Sudeste,21886
3527504,LUCIANÓPOLIS,SP,Sudeste,2403
3527603,LUÍS ANTÔNIO,SP,Sudeste,15292
3527702,LUIZIÂNIA,SP,Sudeste,5855
3527801,LUPÉRCIO,SP,Sudeste,4596
3527900,LUTÉCIA,SP,Sudeste,2636
3528007,MACATUBA,SP,Sudeste,17214
3528106,MACAUBAL,SP,Sudeste,8147
3528205,MACEDÔNIA,SP,Sudeste,3692
3528304,MAGDA,SP,Sudeste,3102
3528403,MAIRINQUE,SP,Sudeste,47441
3528502,MAIRIPORÃ,SP,Sudeste,101937
3528601,MANDURI,SP,Sudeste,9910
3528700,MARABÁ PAULISTA,SP,Sudeste,5948
3528809,MARACAÍ,SP,Sudeste,14036
3528858,MARAPOAMA,SP,Sudeste,3064
3528908,MARIÁPOLIS,SP,Sudeste,4091
3529005,MARÍLIA,SP,Sudeste,240590
3529104,MARINÓPOLIS,SP,Sudeste,2106
3529203,MARTINÓPOLIS,SP,Sudeste,26628
3529302,MATÃO,SP,Sudeste,83626
3529401,MAUÁ,SP,Sudeste,477552
3529500,MENDONÇA,SP,Sudeste,5565
3529609,MERIDIANO,SP,Sudeste,3824
3529658,MESÓPOLIS,SP,Sudeste,1905
3529708,MIGUELÓPOLIS,SP,Sudeste,22355
3529807,MINEIROS DO TIETÊ,SP,Sudeste,12966
3529906,MIRACATU,SP,Sudeste,19643
3530003,MIRA ESTRELA,SP,Sudeste,3106
3530102,MIRANDÓPOLIS,SP,Sudeste,29706
3530201,MIRANTE DO PARANAPANEMA,SP,Sudeste,18338
3530300,MIRASSOL,SP,Sudeste,60303
3530409,MIRASSOLÂNDIA,SP,Sudeste,4919
3530508,MOCOCA,SP,Sudeste,68980
3530607,MOGI DAS CRUZES,SP,Sudeste,450785
3530706,MOGI GUAÇU,SP,Sudeste,153033
3530805,MOGI MIRIM,SP,Sudeste,93650
3530904,MOMBUCA,SP,Sudeste,3508
3531001,MONÇÕES,SP,Sudeste,2267
3531100,MONGAGUÁ,SP,Sudeste,57648
3531209,MONTE ALEGRE DO SUL,SP,Sudeste,8111
3531308,MONTE ALTO,SP,Sudeste,50772
3531407,MONTE APRAZÍVEL,SP,Sudeste,25373
3531506,MONTE AZUL PAULISTA,SP,Sudeste,18968
3531605,MONTE CASTELO,SP,Sudeste,4166
3531704,MONTEIRO LOBATO,SP,Sudeste,4696
3531803,MONTE MOR,SP,Sudeste,60754
3531902,MORRO AGUDO,SP,Sudeste,33288
3532009,MORUNGABA,SP,Sudeste,13781
3532058,MOTUCA,SP,Sudeste,4795
3532108,MURUTINGA DO SUL,SP,Sudeste,4506
3532157,NANTES,SP,Sudeste,3179
3532207,NARANDIBA,SP,Sudeste,4904
3532306,NATIVIDADE DA SERRA,SP,Sudeste,6642
3532405,NAZARÉ PAULISTA,SP,Sudeste,18698
3532504,NEVES PAULISTA,SP,Sudeste,8923
3532603,NHANDEARA,SP,Sudeste,11527
3532702,NIPOÃ,SP,Sudeste,5298
3532801,NOVA ALIANÇA,SP,Sudeste,7068
3532827,NOVA CAMPINA,SP,Sudeste,9860
3532843,NOVA CANAÃ PAULISTA,SP,Sudeste,1852
3532868,NOVA CASTILHO,SP,Sudeste,1278
3532900,NOVA EUROPA,SP,Sudeste,11355
3533007,NOVA GRANADA,SP,Sudeste,21689
3533106,NOVA GUATAPORANGA,SP,Sudeste,2325
3533205,NOVA INDEPENDÊNCIA,SP,Sudeste,4053
3533254,NOVAIS,SP,Sudeste,5945
3533304,NOVA LUZITÂNIA,SP,Sudeste,4160
3533403,NOVA ODESSA,SP,Sudeste,60956
3533502,NOVO HORIZONTE,SP,Sudeste,41414
3533601,NUPORANGA,SP,Sudeste,7478
3533700,OCAUÇU,SP,Sudeste,4291
3533809,ÓLEO,SP,Sudeste,2471
3533908,OLÍMPIA,SP,Sudeste,55130
3534005,ONDA VERDE,SP,Sudeste,4422
3534104,ORIENTE,SP,Sudeste,6542
3534203,ORINDIÚVA,SP,Sudeste,7194
3534302,ORLÂNDIA,SP,Sudeste,44360
3534401,OSASCO,SP,Sudeste,699944
3534500,OSCAR BRESSANE,SP,Sudeste,2603
3534609,OSVALDO CRUZ,SP,Sudeste,33000
3534708,OURINHOS,SP,Sudeste,114352
3534757,OUROESTE,SP,Sudeste,10539
3534807,OURO VERDE,SP,Sudeste,8620
3534906,PACAEMBU,SP,Sudeste,14263
3535002,PALESTINA,SP,Sudeste,13123
3535101,PALMARES PAULISTA,SP,Sudeste,13486
3535200,PALMEIRA D'OESTE,SP,Sudeste,9227
3535309,PALMITAL,SP,Sudeste,22272
3535408,PANORAMA,SP,Sudeste,15862
3535507,PARAGUAÇU PAULISTA,SP,Sudeste,45945
3535606,PARAIBUNA,SP,Sudeste,18263
3535705,PARAÍSO,SP,Sudeste,6496
3535804,PARANAPANEMA,SP,Sudeste,20395
3535903,PARANAPUÃ,SP,Sudeste,4095
3536000,PARAPUÃ,SP,Sudeste,10949
3536109,PARDINHO,SP,Sudeste,6508
3536208,PARIQUERA-AÇU,SP,Sudeste,19723
3536257,PARISI,SP,Sudeste,2169
3536307,PATROCÍNIO PAULISTA,SP,Sudeste,14807
3536406,PAULICÉIA,SP,Sudeste,7454
3536505,PAULÍNIA,SP,Sudeste,112003
3536570,PAULISTÂNIA,SP,Sudeste,1834
3536604,PAULO DE FARIA,SP,Sudeste,8959
3536703,PEDERNEIRAS,SP,Sudeste,47111
3536802,PEDRA BELA,SP,Sudeste,6110
3536901,PEDRANÓPOLIS,SP,Sudeste,2481
3537008,PEDREGULHO,SP,Sudeste,16811
3537107,PEDREIRA,SP,Sudeste,48463
3537156,PEDRINHAS PAULISTA,SP,Sudeste,3101
3537206,PEDRO DE TOLEDO,SP,Sudeste,11421
3537305,PENÁPOLIS,SP,Sudeste,63757
3537404,PEREIRA BARRETO,SP,Sudeste,25677
3537503,PEREIRAS,SP,Sudeste,8773
3537602,PERUÍBE,SP,Sudeste,69001
3537701,PIACATU,SP,Sudeste,6038
3537800,PIEDADE,SP,Sudeste,55542
3537909,PILAR DO SUL,SP,Sudeste,29402
3538006,PINDAMONHANGABA,SP,Sudeste,170132
3538105,PINDORAMA,SP,Sudeste,17216
3538204,PINHALZINHO,SP,Sudeste,15388
3538303,PIQUEROBI,SP,Sudeste,3699
3538501,PIQUETE,SP,Sudeste,13575
3538600,PIRACAIA,SP,Sudeste,27462
3538709,PIRACICABA,SP,Sudeste,407252
3538808,PIRAJU,SP,Sudeste,29869
3538907,PIRAJUÍ,SP,Sudeste,25719
3539004,PIRANGI,SP,Sudeste,11471
3539103,PIRAPORA DO BOM JESUS,SP,Sudeste,19178
3539202,PIRAPOZINHO,SP,Sudeste,27754
3539301,PIRASSUNUNGA,SP,Sudeste,76877
3539400,PIRATININGA,SP,Sudeste,13765
3539509,PITANGUEIRAS,SP,Sudeste,40080
3539608,PLANALTO,SP,Sudeste,5304
3539707,PLATINA,SP,Sudeste,3578
3539806,POÁ,SP,Sudeste,118349
3539905,POLONI,SP,Sudeste,6113
3540002,POMPÉIA,SP,Sudeste,22172
3540101,PONGAÍ,SP,Sudeste,3400
3540200,PONTAL,SP,Sudeste,50852
3540259,PONTALINDA,SP,Sudeste,4674
3540309,PONTES GESTAL,SP,Sudeste,2577
3540408,POPULINA,SP,Sudeste,4152
3540507,PORANGABA,SP,Sudeste,10067
3540606,PORTO FELIZ,SP,Sudeste,53402
3540705,PORTO FERREIRA,SP,Sudeste,56504
3540754,POTIM,SP,Sudeste,25130
3540804,POTIRENDABA,SP,Sudeste,17516
3540853,PRACINHA,SP,Sudeste,4212
3540903,PRADÓPOLIS,SP,Sudeste,21873
3541000,PRAIA GRANDE,SP,Sudeste,330845
3541059,PRATÂNIA,SP,Sudeste,5317
3541109,PRESIDENTE ALVES,SP,Sudeste,4080
3541208,PRESIDENTE BERNARDES,SP,Sudeste,13023
3541307,PRESIDENTE EPITÁCIO,SP,Sudeste,44389
3541406,PRESIDENTE PRUDENTE,SP,Sudeste,230371
3541505,PRESIDENTE VENCESLAU,SP,Sudeste,39583
3541604,PROMISSÃO,SP,Sudeste,40828
3541653,QUADRA,SP,Sudeste,3854
3541703,QUATÁ,SP,Sudeste,14210
3541802,QUEIROZ,SP,Sudeste,3460
3541901,QUELUZ,SP,Sudeste,13606
3542008,QUINTANA,SP,Sudeste,6688
3542107,RAFARD,SP,Sudeste,9101
3542206,RANCHARIA,SP,Sudeste,29726
3542305,REDENÇÃO DA SERRA,SP,Sudeste,3839
3542404,REGENTE FEIJÓ,SP,Sudeste,20394
3542503,REGINÓPOLIS,SP,Sudeste,9837
3542602,REGISTRO,SP,Sudeste,56393
3542701,RESTINGA,SP,Sudeste,7679
3542800,RIBEIRA,SP,Sudeste,3330
3542909,RIBEIRÃO BONITO,SP,Sudeste,13299
3543006,RIBEIRÃO BRANCO,SP,Sudeste,16211
3543105,RIBEIRÃO CORRENTE,SP,Sudeste,4752
3543204,RIBEIRÃO DO SUL,SP,Sudeste,4539
3543238,RIBEIRÃO DOS ÍNDIOS,SP,Sudeste,2224
3543253,RIBEIRÃO GRANDE,SP,Sudeste,7679
3543303,RIBEIRÃO PIRES,SP,Sudeste,124159
3543402,RIBEIRÃO PRETO,SP,Sudeste,711825
3543501,RIVERSUL,SP,Sudeste,5443
3543600,RIFAINA,SP,Sudeste,3640
3543709,RINCÃO,SP,Sudeste,10812
3543808,RINÓPOLIS,SP,Sudeste,9961
3543907,RIO CLARO,SP,Sudeste,208008
3544004,RIO DAS PEDRAS,SP,Sudeste,35738
3544103,RIO GRANDE DA SERRA,SP,Sudeste,51436
3544202,RIOLÂNDIA,SP,Sudeste,12689
3544251,ROSANA,SP,Sudeste,16281
3544301,ROSEIRA,SP,Sudeste,10801
3544400,RUBIÁCEA,SP,Sudeste,3162
3544509,RUBINÉIA,SP,Sudeste,3170
3544608,SABINO,SP,Sudeste,5614
3544707,SAGRES,SP,Sudeste,2430
3544806,SALES,SP,Sudeste,6407
3544905,SALES OLIVEIRA,SP,Sudeste,11998
3545001,SALESÓPOLIS,SP,Sudeste,17252
3545100,SALMOURÃO,SP,Sudeste,5337
3545159,SALTINHO,SP,Sudeste,8393
3545209,SALTO,SP,Sudeste,119736
3545308,SALTO DE PIRAPORA,SP,Sudeste,45860
3545407,SALTO GRANDE,SP,Sudeste,9364
3545506,SANDOVALINA,SP,Sudeste,4354
3545605,SANTA ADÉLIA,SP,Sudeste,15561
3545704,SANTA ALBERTINA,SP,Sudeste,6022
3545803,SANTA BÁRBARA D'OESTE,SP,Sudeste,194390
3546009,SANTA BRANCA,SP,Sudeste,14857
3546108,SANTA CLARA D'OESTE,SP,Sudeste,2113
3546207,SANTA CRUZ DA CONCEIÇÃO,SP,Sudeste,4544
3546256,SANTA CRUZ DA ESPERANÇA,SP,Sudeste,2153
3546306,SANTA CRUZ DAS PALMEIRAS,SP,Sudeste,34737
3546405,SANTA CRUZ DO RIO PARDO,SP,Sudeste,47943
3546504,SANTA ERNESTINA,SP,Sudeste,5588
3546603,SANTA FÉ DO SUL,SP,Sudeste,32563
3546702,SANTA GERTRUDES,SP,Sudeste,27381
3546801,SANTA ISABEL,SP,Sudeste,57966
3546900,SANTA LÚCIA,SP,Sudeste,8854
3547007,SANTA MARIA DA SERRA,SP,Sudeste,6236
3547106,SANTA MERCEDES,SP,Sudeste,2943
3547205,SANTANA DA PONTE PENSA,SP,Sudeste,1467
3547304,SANTANA DE PARNAÍBA,SP,Sudeste,142301
3547403,SANTA RITA D'OESTE,SP,Sudeste,2487
3547502,SANTA RITA DO PASSA QUATRO,SP,Sudeste,27600
3547601,SANTA ROSA DE VITERBO,SP,Sudeste,26753
3547650,SANTA SALETE,SP,Sudeste,1552
3547700,SANTO ANASTÁCIO,SP,Sudeste,20866
3547809,SANTO ANDRÉ,SP,Sudeste,721368
3547908,SANTO ANTÔNIO DA ALEGRIA,SP,Sudeste,6977
3548005,SANTO ANTÔNIO DE POSSE,SP,Sudeste,23529
3548054,SANTO ANTÔNIO DO ARACANGUÁ,SP,Sudeste,8481
3548104,SANTO ANTÔNIO DO JARDIM,SP,Sudeste,5940
3548203,SANTO ANTÔNIO DO PINHAL,SP,Sudeste,6827
3548302,SANTO EXPEDITO,SP,Sudeste,3135
3548401,SANTÓPOLIS DO AGUAPEÍ,SP,Sudeste,4817
3548500,SANTOS,SP,Sudeste,433656
3548609,SÃO BENTO DO SAPUCAÍ,SP,Sudeste,10893
3548708,SÃO BERNARDO DO CAMPO,SP,Sudeste,844483
3548807,SÃO CAETANO DO SUL,SP,Sudeste,161957
3548906,SÃO CARLOS,SP,Sudeste,254484
3549003,SÃO FRANCISCO,SP,Sudeste,2817
3549102,SÃO JOÃO DA BOA VISTA,SP,Sudeste,91771
3549201,SÃO JOÃO DAS DUAS PONTES,SP,Sudeste,2561
3549250,SÃO JOÃO DE IRACEMA,SP,Sudeste,1932
3549300,SÃO JOÃO DO PAU D'ALHO,SP,Sudeste,2100
3549409,SÃO JOAQUIM DA BARRA,SP,Sudeste,52319
3549508,SÃO JOSÉ DA BELA VISTA,SP,Sudeste,8960
3549607,SÃO JOSÉ DO BARREIRO,SP,Sudeste,4144
3549706,SÃO JOSÉ DO RIO PARDO,SP,Sudeste,55124
3549805,SÃO JOSÉ DO RIO PRETO,SP,Sudeste,464983
3549904,SÃO JOSÉ DOS CAMPOS,SP,Sudeste,729737
3549953,SÃO LOURENÇO DA SERRA,SP,Sudeste,15978
3550001,SÃO LUIZ DO PARAITINGA,SP,Sudeste,10690
3550100,SÃO MANUEL,SP,Sudeste,41123
3550209,SÃO MIGUEL ARCANJO,SP,Sudeste,33002
3550308,SÃO PAULO,SP,Sudeste,12325232
3550407,SÃO PEDRO,SP,Sudeste,35980
3550506,SÃO PEDRO DO TURVO,SP,Sudeste,7696
3550605,SÃO ROQUE,SP,Sudeste,92060
3550704,SÃO SEBASTIÃO,SP,Sudeste,90328
3550803,SÃO SEBASTIÃO DA GRAMA,SP,Sudeste,12159
3550902,SÃO SIMÃO,SP,Sudeste,15385
3551009,SÃO VICENTE,SP,Sudeste,368355
3551108,SARAPUÍ,SP,Sudeste,10390
3551207,SARUTAIÁ,SP,Sudeste,3630
3551306,SEBASTIANÓPOLIS DO SUL,SP,Sudeste,3554
3551405,SERRA AZUL,SP,Sudeste,14981
3551504,SERRANA,SP,Sudeste,45644
3551603,SERRA NEGRA,SP,Sudeste,29452
3551702,SERTÃOZINHO,SP,Sudeste,127142
3551801,SETE BARRAS,SP,Sudeste,12780
3551900,SEVERÍNIA,SP,Sudeste,17661
3552007,SILVEIRAS,SP,Sudeste,6339
3552106,SOCORRO,SP,Sudeste,41352
3552205,SOROCABA,SP,Sudeste,687357
3552304,SUD MENNUCCI,SP,Sudeste,7728
3552403,SUMARÉ,SP,Sudeste,286211
3552502,SUZANO,SP,Sudeste,300559
3552551,SUZANÁPOLIS,SP,Sudeste,4014
3552601,TABAPUÃ,SP,Sudeste,12485
3552700,TABATINGA,SP,Sudeste,16644
3552809,TABOÃO DA SERRA,SP,Sudeste,293652
3552908,TACIBA,SP,Sudeste,6329
3553005,TAGUAÍ,SP,Sudeste,14141
3553104,TAIAÇU,SP,Sudeste,6320
3553203,TAIÚVA,SP,Sudeste,5564
3553302,TAMBAÚ,SP,Sudeste,23232
3553401,TANABI,SP,Sudeste,26101
3553500,TAPIRAÍ,SP,Sudeste,7766
3553609,TAPIRATIBA,SP,Sudeste,12950
3553658,TAQUARAL,SP,Sudeste,2813
3553708,TAQUARITINGA,SP,Sudeste,57364
3553807,TAQUARITUBA,SP,Sudeste,23256
3553856,TAQUARIVAÍ,SP,Sudeste,5911
3553906,TARABAI,SP,Sudeste,7540
3553955,TARUMÃ,SP,Sudeste,15183
3554003,TATUÍ,SP,Sudeste,122967
3554102,TAUBATÉ,SP,Sudeste,317915
3554201,TEJUPÁ,SP,Sudeste,4491
3554300,TEODORO SAMPAIO,SP,Sudeste,23273
3554409,TERRA ROXA,SP,Sudeste,9437
3554508,TIETÊ,SP,Sudeste,42517
3554607,TIMBURI,SP,Sudeste,2652
3554656,TORRE DE PEDRA,SP,Sudeste,2422
3554706,TORRINHA,SP,Sudeste,10056
3554755,TRABIJU,SP,Sudeste,1738
3554805,TREMEMBÉ,SP,Sudeste,47714
3554904,TRÊS FRONTEIRAS,SP,Sudeste,5832
3554953,TUIUTI,SP,Sudeste,6977
3555000,TUPÃ,SP,Sudeste,65570
3555109,TUPI PAULISTA,SP,Sudeste,15583
3555208,TURIÚBA,SP,Sudeste,2020
3555307,TURMALINA,SP,Sudeste,1696
3555356,UBARANA,SP,Sudeste,6400
3555406,UBATUBA,SP,Sudeste,91824
3555505,UBIRAJARA,SP,Sudeste,4804
3555604,UCHOA,SP,Sudeste,10151
3555703,UNIÃO PAULISTA,SP,Sudeste,1865
3555802,URÂNIA,SP,Sudeste,9120
3555901,URU,SP,Sudeste,1153
